Config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,transition,dense_rank,hybrid_rank,dense_score,raw_bm25_score,normalized_bm25_score,hybrid_final_score
H3,H3 vs Dense,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,9,-6,0.5494986772537231,0.27751923529885064,-0.2719794419548725,DEMOTED,3,9,0.5494986772537231,1.6195142269134521,0.005539793343978167,0.27751923529885064
H3,H3 vs Dense,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,10,-6,0.5578400492668152,0.3097005459283816,-0.2481395033384336,DEMOTED,4,10,0.5578400492668152,6.5516228675842285,0.061561042589947976,0.3097005459283816
H3,H3 vs Dense,S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,21,13,8,0.489423006772995,0.28722842273250493,-0.20219458404049007,UNCHANGED,21,13,0.489423006772995,7.248324394226074,0.08503383869201486,0.28722842273250493
H3,H3 vs Dense,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,8,-4,0.5434472560882568,0.2773918752205115,-0.26605538086774533,DEMOTED,4,8,0.5434472560882568,3.0633461475372314,0.011336494352766133,0.2773918752205115
H3,H3 vs Dense,S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,40,40,0,0.30329322814941406,0.1529461028202513,-0.15034712532916275,UNCHANGED,40,40,0.30329322814941406,0.09993035346269608,0.0025989774910885393,0.1529461028202513
H3,H3 vs Dense,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,28,2,26,0.3380138576030731,0.3375223831614307,-0.0004914744416424366,PROMOTED,28,2,0.3380138576030731,10.646892547607422,0.3370309087197882,0.3375223831614307
H3,H3 vs Dense,S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,22,27,-5,0.5372671484947205,0.2699976313145251,-0.26726951718019537,UNCHANGED,22,27,0.5372671484947205,0.1971742808818817,0.002728114134329665,0.2699976313145251
H3,H3 vs Dense,S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,36,18,18,0.5712360143661499,0.35104512246993175,-0.22019089189621815,UNCHANGED,36,18,0.5712360143661499,8.213146209716797,0.13085423057371356,0.35104512246993175
H3,H3 vs Dense,S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,17,3,14,0.6142544746398926,0.7163642891274389,0.1021098144875463,PROMOTED,17,3,0.6142544746398926,15.012086868286133,0.8184741036149851,0.7163642891274389
H3,H3 vs Dense,S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,25,5,20,0.5234483480453491,0.41257732882213816,-0.11087101922321096,PROMOTED,25,5,0.5234483480453491,10.32162857055664,0.3017063095989272,0.41257732882213816
H3,H3 vs Dense,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,36,-3,0.5125783085823059,0.2731781910328667,-0.23940011754943918,UNCHANGED,33,36,0.5125783085823059,5.292836666107178,0.03377807348342759,0.2731781910328667
H3,H3 vs Dense,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,18,-15,0.6123521327972412,0.3265132659894121,-0.2858388668078291,DEMOTED,3,18,0.6123521327972412,5.678736686706543,0.04067439918158299,0.3265132659894121
H3,H3 vs Dense,S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,26,26,0,0.4568561911582947,0.2391535052079159,-0.21770268595037878,UNCHANGED,26,26,0.4568561911582947,4.359383583068848,0.021450819257537126,0.2391535052079159
H3,H3 vs Dense,S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,12,17,-5,0.4582591652870178,0.23493940478010078,-0.22331976050691704,UNCHANGED,12,17,0.4582591652870178,3.1132590770721436,0.011619644273183759,0.23493940478010078
H3,H3 vs Dense,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,11,-9,0.47814619541168213,0.24181027069480776,-0.23633592471687437,DEMOTED,2,11,0.47814619541168213,1.5956138372421265,0.005474345977933406,0.24181027069480776
H3,H3 vs Dense,S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,15,21,-6,0.42474165558815,0.2149922819370435,-0.20974937365110652,UNCHANGED,15,21,0.42474165558815,1.5087555646896362,0.005242908285936986,0.2149922819370435
H3,H3 vs Dense,S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,22,29,-7,0.41263967752456665,0.20899534979653633,-0.20364432772803032,UNCHANGED,22,29,0.41263967752456665,1.549795389175415,0.005351022068506009,0.20899534979653633
H3,H3 vs Dense,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,8,-4,0.5201765894889832,0.28914637824203643,-0.23103021124694673,DEMOTED,4,8,0.5201765894889832,6.429123878479004,0.05811616699508968,0.28914637824203643
H3,H3 vs Dense,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,2,0,0.4894738793373108,0.24660199034695418,-0.2428718889903566,UNCHANGED,2,2,0.4894738793373108,0.824834406375885,0.003730101356597576,0.24660199034695418
H3,H3 vs Dense,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,7,0,0.4091431200504303,0.2059482573953666,-0.2031948626550637,UNCHANGED,7,7,0.4091431200504303,0.21567302942276,0.0027533947403028877,0.2059482573953666
H3,H3 vs Dense,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,2,0,0.4483288526535034,0.22568986570139032,-0.2226389869521131,UNCHANGED,2,2,0.4483288526535034,0.4214598536491394,0.003050878749277229,0.22568986570139032
H3,H3 vs Dense,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,9,0,0.4276643693447113,0.2152059141460302,-0.2124584551986811,UNCHANGED,9,9,0.4276643693447113,0.2113448530435562,0.0027474589473491487,0.2152059141460302
H3,H3 vs Dense,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.4773827791213989,0.24654689224021353,-0.2308358868811854,UNCHANGED,1,1,0.4773827791213989,3.724883794784546,0.015711005359028148,0.24654689224021353
H3,H3 vs Dense,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,5,-1,0.42706114053726196,0.21479796184703354,-0.21226317869022843,UNCHANGED,4,5,0.42706114053726196,0.04978163167834282,0.0025347831568051185,0.21479796184703354
H3,H3 vs Dense,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,5,-1,0.5493555665016174,0.2781889982515789,-0.27116656825003854,UNCHANGED,4,5,0.5493555665016174,2.0968024730682373,0.007022430001540397,0.2781889982515789
H3,H3 vs Dense,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,10,1,0.5612436532974243,0.28521304934563246,-0.27603060395179185,UNCHANGED,11,10,0.5612436532974243,2.637526273727417,0.009182445393840572,0.28521304934563246
H3,H3 vs Dense,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,11,3,0.5384949445724487,0.28426803497896364,-0.2542269095934851,UNCHANGED,14,11,0.5384949445724487,5.0506272315979,0.03004112538547855,0.28426803497896364
H3,H3 vs Dense,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,7,-2,0.6158711314201355,0.31283808773303756,-0.30303304368709794,DEMOTED,5,7,0.6158711314201355,2.7699902057647705,0.009805044045939614,0.31283808773303756
H3,H3 vs Dense,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,9,1,0.5733019709587097,0.30199891736415474,-0.271303053594555,UNCHANGED,10,9,0.5733019709587097,5.095098972320557,0.03069586376959977,0.30199891736415474
H3,H3 vs Dense,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,18,-5,0.5440734028816223,0.2794197938534953,-0.264653609028127,UNCHANGED,13,18,0.5440734028816223,3.598921537399292,0.01476618482536825,0.2794197938534953
H3,H3 vs Dense,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,5,-4,0.6653862595558167,0.34487779702792387,-0.3205084625278928,UNCHANGED,1,5,0.6653862595558167,4.620482921600342,0.024369334500031124,0.34487779702792387
H3,H3 vs Dense,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,2,2,0,0.6522879004478455,0.37316824348501104,-0.2791196569628344,UNCHANGED,2,2,0.6522879004478455,7.469651699066162,0.09404858652217664,0.37316824348501104
H3,H3 vs Dense,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,5,7,-2,0.6095507144927979,0.3066359126304521,-0.30291480186234576,DEMOTED,5,7,0.6095507144927979,0.8199899792671204,0.0037211107681063807,0.3066359126304521
H3,H3 vs Dense,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,24,-3,0.46689894795417786,0.23830963857897736,-0.2285893093752005,UNCHANGED,21,24,0.46689894795417786,0.7524641752243042,0.00972032920377683,0.23830963857897736
H3,H3 vs Dense,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9,15,-6,0.5086044073104858,0.2578223531376045,-0.25078205417288135,UNCHANGED,9,15,0.5086044073104858,0.10192111134529114,0.007040298964723111,0.2578223531376045
H3,H3 vs Dense,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,18,17,1,0.5557105541229248,0.2910467566010862,-0.2646637975218386,UNCHANGED,18,17,0.5557105541229248,4.783400535583496,0.02638295907924759,0.2910467566010862
H3,H3 vs Dense,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,16,18,-2,0.5743467211723328,0.28902293786347716,-0.2853237833088556,UNCHANGED,16,18,0.5743467211723328,0.8081100583076477,0.003699154554621508,0.28902293786347716
H3,H3 vs Dense,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,2,-1,0.650495707988739,0.3392052107121289,-0.3112904972766101,UNCHANGED,1,2,0.650495707988739,4.899420738220215,0.02791471343551877,0.3392052107121289
H3,H3 vs Dense,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,4,-3,0.6233232617378235,0.33550205923668747,-0.287821202501136,UNCHANGED,1,4,0.6233232617378235,6.01125955581665,0.04768085673555148,0.33550205923668747
H3,H3 vs Dense,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,2,-1,0.6313807368278503,0.5075580391639583,-0.12382269766389209,UNCHANGED,1,2,0.6313807368278503,11.052553176879883,0.3837353415000662,0.5075580391639583
H3,H3 vs Dense,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,33,-7,0.5303848385810852,0.26747650482537794,-0.26290833375570727,UNCHANGED,26,33,0.5303848385810852,1.23187255859375,0.004568171069670646,0.26747650482537794
H3,H3 vs Dense,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,24,0,0.5050852298736572,0.25701444805278767,-0.24807078182086956,UNCHANGED,24,24,0.5050852298736572,2.584348440170288,0.008943666231918111,0.25701444805278767
H3,H3 vs Dense,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,7,0,0.5447832942008972,0.3238364152770286,-0.2209468789238686,UNCHANGED,7,7,0.5447832942008972,7.668953895568848,0.10288953635316005,0.3238364152770286
H3,H3 vs Dense,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,19,-2,0.5247721672058105,0.2636632773438738,-0.26110888986193675,UNCHANGED,17,19,0.5247721672058105,0.06522967666387558,0.0025543874819370866,0.2636632773438738
H4,H4 vs Dense,S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,3,3,0,0.428148090839386,0.21605603641034637,-0.2120920544290396,UNCHANGED,3,3,0.428148090839386,0.9469313025474548,0.003963981981306738,0.21605603641034637
H4,H4 vs Dense,S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,4,4,0,0.466714084148407,0.23611832651237355,-0.23059575763603343,UNCHANGED,4,4,0.466714084148407,1.6132514476776123,0.005522568876340131,0.23611832651237355
H4,H4 vs Dense,S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,1,2,-1,0.5079617500305176,0.25794380516862386,-0.2500179448618937,UNCHANGED,1,2,0.5079617500305176,2.3406660556793213,0.007925860306730157,0.25794380516862386
H4,H4 vs Dense,S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,6,8,-2,0.5258427858352661,0.2649332520084979,-0.26090953382676824,UNCHANGED,6,8,0.5258427858352661,0.9769659042358398,0.004023718181729664,0.2649332520084979
H4,H4 vs Dense,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,5,5,0,0.5786083340644836,0.29422656944430253,-0.2843817646201811,UNCHANGED,5,5,0.5786083340644836,2.7781643867492676,0.00984480482412147,0.29422656944430253
H4,H4 vs Dense,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,3,4,-1,0.6154555082321167,0.31256638553267435,-0.30288912269944235,UNCHANGED,3,4,0.6154555082321167,2.7434964179992676,0.009677262833232014,0.31256638553267435
H4,H4 vs Dense,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,7,9,-2,0.6190251111984253,0.3114296136849965,-0.3075954975134288,UNCHANGED,7,9,0.6190251111984253,0.8800503015518188,0.003834116171567709,0.3114296136849965
H4,H4 vs Dense,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,13,11,2,0.5578075647354126,0.2847404852521061,-0.2730670794833065,UNCHANGED,13,11,0.5578075647354126,3.1226000785827637,0.011673405768799638,0.2847404852521061
H4,H4 vs Dense,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,11,12,-1,0.5649251937866211,0.28393696236240085,-0.28098823142422025,UNCHANGED,11,12,0.5649251937866211,0.35314539074897766,0.002948730938180571,0.28393696236240085
H4,H4 vs Dense,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,3,6,-3,0.6154380440711975,0.3348822363147346,-0.2805558077564629,DEMOTED,3,6,0.6154380440711975,6.286226749420166,0.054326428558271744,0.3348822363147346
H4,H4 vs Dense,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,12,9,3,0.544538140296936,0.3002211444194702,-0.24431699587746586,UNCHANGED,12,9,0.544538140296936,6.3468217849731445,0.055904148542004296,0.3002211444194702
H4,H4 vs Dense,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,3,5,-2,0.4967461824417114,0.2564447880364079,-0.24030139440530351,UNCHANGED,3,5,0.4967461824417114,3.7800614833831787,0.01614339363110442,0.2564447880364079
H4,H4 vs Dense,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,3,-1,0.5816625952720642,0.30357452323064477,-0.27808807204141944,UNCHANGED,2,3,0.5816625952720642,4.712417125701904,0.025486451189225347,0.30357452323064477
H4,H4 vs Dense,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,24,26,-2,0.4725983738899231,0.23971447560870343,-0.23288389828121966,UNCHANGED,24,26,0.4725983738899231,2.041015863418579,0.006830577327483755,0.23971447560870343
H4,H4 vs Dense,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,23,23,0,0.39940428733825684,0.20118323836531557,-0.19822104897294127,UNCHANGED,23,23,0.39940428733825684,0.3622799217700958,0.0029621893923742998,0.20118323836531557
H4,H4 vs Dense,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,3,-2,0.520713210105896,0.2823003430520248,-0.2384128670538712,UNCHANGED,1,3,0.520713210105896,5.8375067710876465,0.043887475998153534,0.2823003430520248
H4,H4 vs Dense,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,15,-2,0.4627559781074524,0.24043900450929806,-0.22231697359815433,UNCHANGED,13,15,0.4627559781074524,4.015322685241699,0.018122030911143706,0.24043900450929806
H4,H4 vs Dense,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,14,-7,0.516326904296875,0.2594465772483704,-0.2568803270485046,UNCHANGED,7,14,0.516326904296875,0.07452007383108139,0.0025662501998657936,0.2594465772483704
H4,H4 vs Dense,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,4,9,-5,0.41738826036453247,0.21000061699764533,-0.20738764336688714,DEMOTED,4,9,0.41738826036453247,0.11070001870393753,0.0026129736307581868,0.21000061699764533
H4,H4 vs Dense,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,6,11,-5,0.41101235151290894,0.20680753566301047,-0.20420481584989847,UNCHANGED,6,11,0.41101235151290894,0.10281562805175781,0.002602719813112001,0.20680753566301047
H4,H4 vs Dense,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,9,2,0.6024776697158813,0.33494289982608627,-0.2675347698897951,UNCHANGED,11,9,0.6024776697158813,6.745595932006836,0.06740812993629114,0.33494289982608627
H4,H4 vs Dense,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,3,0,0.37535619735717773,0.18919186825344225,-0.18616432910373548,UNCHANGED,3,3,0.37535619735717773,0.40605396032333374,0.003027539149706797,0.18919186825344225
H4,H4 vs Dense,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,7,0,0.35073208808898926,0.17901464354905974,-0.17171744453992951,UNCHANGED,7,7,0.35073208808898926,0.1741185039281845,0.007297199009130252,0.17901464354905974
H4,H4 vs Dense,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,5,5,0,0.3698793947696686,0.19051490321609826,-0.17936449155357032,UNCHANGED,5,5,0.3698793947696686,1.0298683643341064,0.011150411662527938,0.19051490321609826
H4,H4 vs Dense,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,9,9,0,0.3458166718482971,0.17424515572068533,-0.1715715161276118,UNCHANGED,9,9,0.3458166718482971,0.15672525763511658,0.002673639593073539,0.17424515572068533
H4,H4 vs Dense,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5,6,-1,0.3781711459159851,0.19073135866968963,-0.18743978724629548,DEMOTED,5,6,0.3781711459159851,0.5738136172294617,0.0032915714233941276,0.19073135866968963
H4,H4 vs Dense,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,6,0,0.47782114148139954,0.2405984264337172,-0.23722271504768233,UNCHANGED,6,6,0.47782114148139954,0.6244644522666931,0.0033757113860348694,0.2405984264337172
H4,H4 vs Dense,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,15,14,1,0.6479976177215576,0.32652346140161,-0.32147415631994763,UNCHANGED,15,14,0.6479976177215576,1.4331148862838745,0.005049305081662321,0.32652346140161
H4,H4 vs Dense,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,11,12,-1,0.7154013514518738,0.3599819652868711,-0.3554193861650027,UNCHANGED,11,12,0.7154013514518738,1.2294116020202637,0.004562579121868372,0.3599819652868711
H4,H4 vs Dense,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,7,6,1,0.7325950860977173,0.37598478988308537,-0.3566102962146319,UNCHANGED,7,6,0.7325950860977173,4.151533603668213,0.019374493668453424,0.37598478988308537
H4,H4 vs Dense,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,8,10,-2,0.6824973225593567,0.3497230595069886,-0.33277426305236807,UNCHANGED,8,10,0.6824973225593567,3.8790712356567383,0.016948796454620593,0.3497230595069886
H4,H4 vs Dense,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,6,4,0.6791412234306335,0.35846376278338266,-0.3206774606472509,UNCHANGED,10,6,0.6791412234306335,5.525420188903809,0.03778630213613181,0.35846376278338266
H4,H4 vs Dense,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,9,-7,0.7513960599899292,0.38358683792339016,-0.36780922206653904,DEMOTED,2,9,0.7513960599899292,3.73348069190979,0.015777615856851147,0.38358683792339016
H4,H4 vs Dense,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,1,1,0.7454124689102173,0.7928298343339897,0.047417365423772395,UNCHANGED,2,1,0.7454124689102173,15.320137023925781,0.840247199757762,0.7928298343339897
H4,H4 vs Dense,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,4,7,0.7210525870323181,0.4363708483624412,-0.2846817386698769,PROMOTED,11,4,0.7210525870323181,8.557171821594238,0.15168910969256438,0.4363708483624412
H4,H4 vs Dense,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,6,5,0.7214906811714172,0.40481408545713804,-0.3166765957142792,UNCHANGED,11,6,0.7214906811714172,7.326817512512207,0.0881374897428588,0.40481408545713804
H4,H4 vs Dense,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,13,21,-8,0.6772738099098206,0.3404913881390835,-0.3367824217707371,UNCHANGED,13,21,0.6772738099098206,0.8134276270866394,0.0037089663683464304,0.3404913881390835
H4,H4 vs Dense,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,8,-6,0.7298577427864075,0.3736242407044219,-0.35623350208198556,DEMOTED,2,8,0.7298577427864075,3.931452512741089,0.017390738622436324,0.3736242407044219
H4,H4 vs Dense,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,12,10,2,0.6979053020477295,0.3692431215087409,-0.3286621805389886,UNCHANGED,12,10,0.6979053020477295,5.673941135406494,0.040580940969752295,0.3692431215087409
H4,H4 vs Dense,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,39,35,4,0.6558573842048645,0.3390087234713102,-0.3168486607335543,UNCHANGED,39,35,0.6558573842048645,4.425891399383545,0.02216006273775595,0.3390087234713102
H4,H4 vs Dense,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,10,-6,0.7309869527816772,0.3715890612099014,-0.3593978915717759,DEMOTED,4,10,0.7309869527816772,3.2104454040527344,0.012191169638125516,0.3715890612099014
H4,H4 vs Dense,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,4,4,0,0.67808997631073,0.7083700902549415,0.030280113944211484,UNCHANGED,4,4,0.67808997631073,14.077929496765137,0.7386502041991531,0.7083700902549415
H4,H4 vs Dense,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,1,0,0.6072694063186646,0.5531112559338394,-0.05415815038482519,UNCHANGED,1,1,0.6072694063186646,11.99162483215332,0.49895310554901406,0.5531112559338394
H4,H4 vs Dense,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,20,-5,0.4818408787250519,0.24423228246361978,-0.2376085962614321,UNCHANGED,15,20,0.4818408787250519,1.9790849685668945,0.006623686202187665,0.24423228246361978
H4,H4 vs Dense,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,1,15,0.492669016122818,0.41158440198574353,-0.08108461413707446,PROMOTED,16,1,0.492669016122818,10.588149070739746,0.3304997878486691,0.41158440198574353
H4,H4 vs Dense,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,12,0,0.5007023811340332,0.26660882841742434,-0.23409355271660887,UNCHANGED,12,12,0.5007023811340332,5.214020729064941,0.032515275700815485,0.26660882841742434
H4,H4 vs Dense,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,35,1,0.33248934149742126,0.17412760338772096,-0.1583617381097003,UNCHANGED,36,35,0.33248934149742126,3.731966733932495,0.015765865278020645,0.17412760338772096
