session_id,query_id,page_variant,search_variant,comparison,transition,e0_gold_ranks,variant_gold_ranks,promoted_gold,demoted_gold
S004,S004-Q026,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 21}",0,0
S004,S004-Q028,E5,P2,E5 vs E0 under P2,RESCUED,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 2}",1,0
S004,S004-Q033,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 12, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 29}",0,0
S004,S004-Q035,E5,P2,E5 vs E0 under P2,HURT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 23}",0,1
S004,S004-Q039,E5,P2,E5 vs E0 under P2,HURT,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 19, ""594016a4-b321-5143-a8c6-3923fed20111"": 15}",0,1
S004,S004-Q042,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 22}",0,0
S004,S004-Q044,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 33, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15}",0,0
S004,S004-Q049,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 34}",0,0
S004,S004-Q052,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 15, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 22}",0,0
S004,S004-Q055,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 44, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 22}",0,0
S004,S004-Q056,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 25}",0,0
S004,S004-Q063,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 5}",0,0
S004,S004-Q065,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 32, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 23}",0,0
S004,S004-Q066,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 11, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 19}",0,0
S004,S004-Q070,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 14}",0,0
S005,S005-Q007,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0
S005,S005-Q011,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 5}",0,0
S005,S005-Q013,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0
S005,S005-Q014,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 2}",0,0
S005,S005-Q021,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 13}",0,0
S005,S005-Q022,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 4, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}",0,0
S005,S005-Q026,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 21}",0,0
S005,S005-Q028,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 6}",0,0
S005,S005-Q033,E5,P2,E5 vs E0 under P2,HURT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 13, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 8}",0,1
S005,S005-Q035,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 13}",0,0
S005,S005-Q039,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 30, ""a9136ff5-7fca-58fe-8907-08b361042647"": 2}",0,0
S005,S005-Q042,E5,P2,E5 vs E0 under P2,HURT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 8}",0,1
S005,S005-Q044,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 16}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 31, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 10}",0,0
S005,S005-Q049,E5,P2,E5 vs E0 under P2,HURT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 15}",0,1
S005,S005-Q052,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 3, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 35}",0,0
S005,S005-Q055,E5,P2,E5 vs E0 under P2,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 23, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",0,0
S005,S005-Q056,E5,P2,E5 vs E0 under P2,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 22}",0,0
S001,S001-Q007,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 3}","{""2631e802-75be-5089-9418-baece6a717cf"": 3}",0,0
S001,S001-Q011,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 6, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 1}","{""2631e802-75be-5089-9418-baece6a717cf"": 5, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 3}",1,0
S001,S001-Q013,E6-100,Baseline,E6-100 vs E0 under Baseline,RESCUED,"{""2631e802-75be-5089-9418-baece6a717cf"": 9, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 7}","{""2631e802-75be-5089-9418-baece6a717cf"": 9, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 3}",1,0
S001,S001-Q014,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 1}","{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 1}",0,0
S001,S001-Q021,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 6}","{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 7}",0,0
S001,S001-Q022,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""34fa3574-894f-575c-b9b0-0a183473746e"": 16, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 13}","{""34fa3574-894f-575c-b9b0-0a183473746e"": 18, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 11}",0,0
S001,S001-Q026,E6-100,Baseline,E6-100 vs E0 under Baseline,HURT,"{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 21, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 4}","{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 20, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 7}",0,1
S001,S001-Q028,E6-100,Baseline,E6-100 vs E0 under Baseline,HURT,"{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 2}","{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 6}",0,1
S001,S001-Q033,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""d5c03971-3795-5256-a75f-b3921d61a92d"": 2, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 20}","{""d5c03971-3795-5256-a75f-b3921d61a92d"": 2, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 22}",0,0
S001,S001-Q035,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""b4497adc-7393-57c0-8917-ce3372fbd151"": 27}","{""b4497adc-7393-57c0-8917-ce3372fbd151"": 26}",0,0
S001,S001-Q039,E6-100,Baseline,E6-100 vs E0 under Baseline,HURT,"{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 3, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 11}","{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 7, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 13}",0,1
S001,S001-Q042,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 6}","{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 7}",0,0
S001,S001-Q044,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 15, ""4054aab2-0aa7-5019-b341-077265511add"": 29}","{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 15, ""4054aab2-0aa7-5019-b341-077265511add"": 27}",0,0
S001,S001-Q049,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""de592e81-e050-536b-8909-32866c85f6c2"": 13}","{""de592e81-e050-536b-8909-32866c85f6c2"": 7}",0,0
S002,S002-Q007,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}",0,0
S002,S002-Q011,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 6, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 3}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 6, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 2}",0,0
S002,S002-Q013,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 9, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 5}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 9, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 5}",0,0
S002,S002-Q014,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 3}","{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 2}",0,0
S002,S002-Q021,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 13}","{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 16}",0,0
S002,S002-Q022,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 4, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 11}","{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 5, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 17}",0,0
S002,S002-Q026,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 6, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 9}","{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 7, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 15}",0,0
S002,S002-Q028,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 8}","{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 10}",0,0
S002,S002-Q033,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 4, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 11}","{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 2, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 19}",0,0
S002,S002-Q035,E6-100,Baseline,E6-100 vs E0 under Baseline,RESCUED,"{""893b3ae9-1f94-5436-8c6d-54e200693867"": 8}","{""893b3ae9-1f94-5436-8c6d-54e200693867"": 5}",1,0
S002,S002-Q039,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 12, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 1}","{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 19, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 1}",0,0
S002,S002-Q042,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 5}","{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 5}",0,0
S002,S002-Q044,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 40, ""647fce0c-6320-5a98-819d-50dff3300582"": 11}","{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 40, ""647fce0c-6320-5a98-819d-50dff3300582"": 7}",0,0
S002,S002-Q049,E6-100,Baseline,E6-100 vs E0 under Baseline,HURT,"{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 5}","{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 6}",0,1
S002,S002-Q052,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""647fce0c-6320-5a98-819d-50dff3300582"": 2, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 5}","{""647fce0c-6320-5a98-819d-50dff3300582"": 1, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 5}",0,0
S002,S002-Q055,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 5, ""2e583969-bc65-5074-a7fe-0424438cd092"": 13}","{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 3, ""2e583969-bc65-5074-a7fe-0424438cd092"": 11}",0,0
S002,S002-Q056,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""e40ec65e-2907-515a-b1dd-3bec39109106"": 34}","{""e40ec65e-2907-515a-b1dd-3bec39109106"": 30}",0,0
S002,S002-Q063,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""3549589e-05fe-5631-9385-5379f8dd4396"": 19}","{""3549589e-05fe-5631-9385-5379f8dd4396"": 20}",0,0
S002,S002-Q065,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""a2f4bee5-f836-545e-8197-d79f3f2d284c"": 1, ""7cf76f8c-3ecc-5aa0-8867-9b1934ccb270"": 10}","{""a2f4bee5-f836-545e-8197-d79f3f2d284c"": 1, ""7cf76f8c-3ecc-5aa0-8867-9b1934ccb270"": 17}",0,0
S002,S002-Q066,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""166328f1-a89c-5b18-8a53-02ac909e0849"": 1, ""323c7c4f-02b6-5801-9c72-3623423fb3c6"": 9}","{""166328f1-a89c-5b18-8a53-02ac909e0849"": 3, ""323c7c4f-02b6-5801-9c72-3623423fb3c6"": 20}",0,0
S002,S002-Q070,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 37}","{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 28}",0,0
S003,S003-Q007,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 1}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3}",0,0
S003,S003-Q011,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 4, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}",0,0
S003,S003-Q013,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 7, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 8, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 2}",0,0
S003,S003-Q014,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 1}","{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 1}",0,0
S003,S003-Q021,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 14}","{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 17}",0,0
S003,S003-Q022,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 3}","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 3, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 6}",0,1
S003,S003-Q026,E6-100,Baseline,E6-100 vs E0 under Baseline,RESCUED,"{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 21, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 6}","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 20, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 4}",1,0
S003,S003-Q028,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_HIT,"{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 2}","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 3}",0,0
S003,S003-Q033,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 19, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 17}","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 13, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 25}",0,0
S003,S003-Q035,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 11}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 19}",0,0
S003,S003-Q039,E6-100,Baseline,E6-100 vs E0 under Baseline,HURT,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 4, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 29}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 12, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 27}",0,1
S003,S003-Q042,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 9}",0,0
S003,S003-Q044,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 34, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16}",0,0
S003,S003-Q049,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 25}","{""2316a391-e779-530b-ac2f-055182347d32"": 11}",0,0
S003,S003-Q052,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 14, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 11}",0,0
S003,S003-Q055,E6-100,Baseline,E6-100 vs E0 under Baseline,RESCUED,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 40, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 4}",1,0
S003,S003-Q056,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 25}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 14}",0,0
S003,S003-Q063,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 22}",0,0
S003,S003-Q065,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 35, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 39}",0,0
S003,S003-Q066,E6-100,Baseline,E6-100 vs E0 under Baseline,RESCUED,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 6, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 39}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 5, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 31}",1,0
S003,S003-Q070,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 19}",0,0
S003,S003-Q077,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 7, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 67, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 26}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 9, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 24}",0,0
S003,S003-Q078,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 16, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 55}",0,0
S003,S003-Q084,E6-100,Baseline,E6-100 vs E0 under Baseline,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 68}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 9}",0,0
